UserID,Month,Amount
U003470,May,2000
U003471,May,12000
U003471,Jul,2000
U003472,May,2000
U003472,Jul,19000
U003472,Aug,2000
U003473,Aug,2000
U003474,Mar,2000
U003474,Sep,21000
U003475,Jan,2000
U003475,Feb,9000
U003475,May,2000
U003475,Nov,2000
U003477,Jun,10000
U003477,Aug,1000
U003478,Feb,1000
U003478,May,2000
U003478,Oct,37000
U003478,Dec,2000
U003479,Jan,98000
U003479,Feb,2000
U003480,Mar,3000
U003481,Jul,2000
U003481,Sep,2000
U003481,Oct,2000
U003482,Aug,8000
U003482,Sep,10000
U003483,Jun,2000
U003483,Jul,106000
U003483,Aug,2000
U003485,Feb,1000
U003485,Sep,16000
U003486,Mar,10000
U003486,Jun,3000
U003486,Sep,1000
U003486,Dec,11000
U003487,Oct,10000
U003487,Dec,2000
U003488,Feb,2000
U003488,Mar,2000
U003488,Jun,105000
U003488,Nov,3000
U003490,Jan,2000
U003490,Feb,10000
U003490,Nov,9000
U003491,Apr,35000
U003491,Oct,38000
U003492,Oct,34000
U003494,Jan,36000
U003494,Apr,38000
U003495,Apr,34000
U003495,May,1000
U003496,Sep,2000
U003497,Mar,3000
U003498,Jul,93000
U003499,Apr,16000
U003499,May,21000
U003499,Jun,3000
U003500,Jan,22000
U003500,Mar,3000
U003500,Dec,18000
U003501,Feb,3000
U003501,Apr,2000
U003501,Dec,10000
U003502,Apr,21000
U003503,Oct,45000
U003504,May,14000
U003504,Jul,2000
U003504,Aug,19000
U003505,Feb,11000
U003505,Aug,3000
U003506,Jan,3000
U003506,Dec,2000
U003507,Oct,42000
U003508,Mar,2000
U003508,Oct,41000
U003509,Jul,2000
U003510,Jul,18000
U003510,Nov,22000
U003512,Nov,2000
U003513,Oct,40000
U003514,May,19000
U003514,Jun,24000
U003515,Jan,93000
U003515,Apr,2000
U003515,Jun,2000
U003516,Feb,10000
U003516,Jul,2000
U003517,Oct,41000
U003517,Nov,2000
U003518,Mar,12000
U003518,Nov,9000
U003520,Jul,84000
U003521,Feb,3000
U003521,Apr,40000
U003522,Jan,2000
U003523,Jul,12000
U003524,Jan,105000
U003524,Jul,104000
U003525,Jan,3000
U003525,Apr,19000
U003525,Jun,21000
U003525,Jul,20000
U003525,Dec,3000
U003526,Jun,2000
U003527,Feb,1000
U003527,Jun,89000
U003527,Jul,105000
U003528,Jul,2000
