Transact-ID,UserID,MainItem,Price
T00003347,U006626,GOODS-L,20770
T00003348,U000504,FASHION-L,4760
T00003349,U001846,FASHION-L,16750
T00003350,U005911,FASHION-L,1880
T00003351,U004549,FASHION-L,25360
T00003352,U009744,FASHION-L,9180
T00003353,U007022,GOODS-L,20140
T00003354,U000697,FASHION-L,1980
T00003355,U005075,GOODS-L,940
T00003356,U003491,FASHION-L,4370
T00003357,U006477,FASHION-L,2120
T00003358,U008980,FASHION-H,18760
T00003359,U005872,GOODS-L,1170
T00003360,U009510,FASHION-L,21460
T00003361,U009256,GOODS-L,19370
T00003362,U001698,GOODS-L,900
T00003363,U000395,FASHION-L,23050
T00003364,U001155,GOODS-L,19640
T00003365,U009526,FASHION-H,77320
T00003366,U007420,FASHION-H,75280
T00003367,U008143,FASHION-L,19750
T00003368,U009940,GOODS-L,20150
T00003369,U005826,GOODS-L,1250
T00003370,U003203,GOODS-L,20960
T00003371,U003870,FASHION-H,66900
T00003372,U003609,FASHION-L,3110
T00003373,U003758,GOODS-L,20140
T00003374,U007821,FASHION-L,21380
T00003375,U009966,FASHION-L,2490
T00003376,U002705,FASHION-L,3660
T00003377,U002971,FASHION-L,3270
T00003378,U009225,FASHION-H,17230
T00003379,U009475,FASHION-L,2190
T00003380,U000081,GOODS-L,1050
T00003381,U004577,FASHION-L,2370
T00003382,U009186,GOODS-L,1240
T00003383,U001883,GOODS-L,870
T00003384,U002409,GOODS-H,118250
T00003385,U007297,GOODS-L,19900
T00003386,U009769,FASHION-H,17470
T00003387,U000543,GOODS-L,19390
T00003388,U000799,FASHION-L,3950
T00003389,U006659,FASHION-L,21860
T00003390,U007742,FASHION-H,26610
T00003391,U002566,FASHION-H,58260
T00003392,U008274,FASHION-L,2740
T00003393,U008149,FASHION-L,3980
T00003394,U009426,GOODS-L,860
T00003395,U007148,FASHION-L,3010
T00003396,U005379,GOODS-L,19420
T00003397,U001815,FASHION-H,71480
T00003398,U004238,GOODS-L,19440
T00003399,U005233,FASHION-H,25780
T00003400,U000908,FASHION-L,4500
T00003401,U006669,GOODS-L,960
T00003402,U006637,GOODS-L,1220
T00003403,U008448,GOODS-L,1180
T00003404,U000245,FASHION-L,2600
T00003405,U000909,GOODS-L,1020
T00003406,U002793,FASHION-L,20820
T00003407,U002877,FASHION-H,19660
T00003408,U001005,FASHION-H,17680
T00003409,U007206,FASHION-H,19570
T00003410,U009716,FASHION-L,2330
T00003411,U009454,FASHION-L,20780
T00003412,U008103,FASHION-H,18940
T00003413,U004738,FASHION-L,2750
T00003414,U005986,FASHION-L,3020
T00003415,U004804,GOODS-L,19810
T00003416,U003302,GOODS-L,1450
T00003417,U008417,FASHION-L,23980
T00003418,U002048,FASHION-L,4180
T00003419,U002549,GOODS-L,1140
T00003420,U004641,FASHION-L,3830
T00003421,U004410,FASHION-L,3440
T00003422,U005111,GOODS-L,1080
T00003423,U008585,GOODS-L,19610
T00003424,U006061,FASHION-L,3500
T00003425,U004884,FASHION-L,1780
T00003426,U002875,FASHION-H,21560
T00003427,U009239,FASHION-L,2880
T00003428,U006634,FASHION-L,17380
T00003429,U002603,GOODS-H,147100
T00003430,U005023,GOODS-L,960
T00003431,U004283,FASHION-L,4430
T00003432,U004804,FASHION-H,12730
T00003433,U006036,GOODS-L,19240
T00003434,U006499,GOODS-L,19270
T00003435,U010016,FASHION-H,20820
T00003436,U010022,FASHION-L,3650
T00003437,U000435,FASHION-L,23360
T00003438,U007438,GOODS-L,980
T00003439,U010045,FASHION-L,2440
T00003440,U006238,GOODS-L,490
T00003441,U001023,FASHION-L,2840
T00003442,U001837,FASHION-L,2600
T00003443,U009435,FASHION-L,2360
T00003444,U003495,FASHION-L,3410
T00003445,U003968,FASHION-L,17560
T00003446,U008718,FASHION-L,4500
T00003447,U001024,FASHION-L,24030
T00003448,U003940,GOODS-H,88570
T00003449,U000835,FASHION-L,2530
T00003450,U006104,GOODS-L,20510
T00003451,U004992,FASHION-L,2820
T00003452,U000606,FASHION-L,21820
T00003453,U003211,GOODS-L,19990
T00003454,U003392,FASHION-L,2520
T00003455,U007742,FASHION-L,2390
T00003456,U003193,FASHION-H,23480
T00003457,U003598,GOODS-L,1020
T00003458,U003062,GOODS-L,1040
T00003459,U006546,FASHION-L,15490
T00003460,U002275,FASHION-L,15880
T00003461,U009874,FASHION-H,82210
T00003462,U003707,GOODS-L,19850
T00003463,U001077,GOODS-H,142100
T00003464,U009710,GOODS-L,20030
T00003465,U005162,GOODS-L,980
T00003466,U004243,GOODS-L,1040
T00003467,U000438,GOODS-L,20530
T00003468,U001536,FASHION-L,3270
T00003469,U004185,FASHION-L,17840
T00003470,U000855,GOODS-L,1320
T00003471,U008525,FASHION-H,23060
T00003472,U007498,FASHION-L,2500
T00003473,U003189,FASHION-L,19660
T00003474,U004030,FASHION-L,15680
T00003475,U007534,GOODS-L,1140
T00003476,U002660,GOODS-L,20010
T00003477,U002169,FASHION-L,9740
T00003478,U008691,FASHION-L,3930
T00003479,U000915,GOODS-L,1040
T00003480,U003453,FASHION-L,3860
T00003481,U002269,GOODS-L,970
T00003482,U004215,GOODS-L,1120
T00003483,U000980,GOODS-L,20020
T00003484,U004125,GOODS-L,19880
T00003485,U004716,FASHION-L,19940
T00003486,U009190,FASHION-L,2730
T00003487,U009252,FASHION-L,21650
T00003488,U002292,GOODS-L,20020
T00003489,U002642,FASHION-L,1920
T00003490,U008847,GOODS-L,1110
T00003491,U009928,GOODS-L,1020
T00003492,U008073,FASHION-L,3410
T00003493,U003510,FASHION-L,2740
T00003494,U004173,FASHION-H,28780
T00003495,U008921,FASHION-L,1790
T00003496,U000298,FASHION-L,3430
T00003497,U002934,GOODS-L,960
T00003498,U005637,FASHION-L,2750
T00003499,U000643,FASHION-L,21050
T00003500,U009285,GOODS-L,20340
T00003501,U002761,GOODS-L,1070
T00003502,U005803,FASHION-L,15700
T00003503,U003848,GOODS-L,870
T00003504,U008566,FASHION-L,22200
T00003505,U002702,GOODS-H,106960
T00003506,U002718,FASHION-L,28230
T00003507,U004412,FASHION-H,53620
T00003508,U002472,FASHION-L,14150
T00003509,U005391,FASHION-L,3400
T00003510,U000857,GOODS-L,1480
T00003511,U004209,FASHION-H,41000
T00003512,U006928,GOODS-L,1020
T00003513,U000361,GOODS-L,20360
T00003514,U007598,FASHION-L,3450
T00003515,U001638,FASHION-L,29590
T00003516,U008868,GOODS-L,1040
T00003517,U007551,FASHION-L,23000
T00003518,U007043,FASHION-L,20740
T00003519,U006292,FASHION-L,20050
T00003520,U010069,FASHION-L,2420
T00003521,U000214,FASHION-L,3210
T00003522,U006246,GOODS-L,1010
T00003523,U000225,FASHION-L,20480
T00003524,U004712,FASHION-L,21260
T00003525,U007402,FASHION-L,1650
T00003526,U007843,FASHION-L,22580
T00003527,U001984,GOODS-L,1100
T00003528,U003653,GOODS-L,19440
T00003529,U006879,FASHION-L,3620
T00003530,U006462,FASHION-L,1140
T00003531,U009920,GOODS-L,870
T00003532,U003520,FASHION-L,12670
T00003533,U008928,FASHION-L,12770
T00003534,U009613,FASHION-L,19220
T00003535,U009704,GOODS-L,970
T00003536,U006497,FASHION-L,3160
T00003537,U001612,GOODS-L,19640
T00003538,U000591,FASHION-L,2600
T00003539,U005163,FASHION-L,18660
T00003540,U006356,FASHION-L,2040
T00003541,U006794,GOODS-L,930
T00003542,U004535,FASHION-H,108010
T00003543,U004579,FASHION-H,14430
T00003544,U000469,GOODS-H,86590
T00003545,U002191,FASHION-L,14510
T00003546,U006493,FASHION-L,18650
T00003547,U001651,FASHION-L,2900
T00003548,U003646,FASHION-L,2950
T00003549,U005158,FASHION-L,3040
T00003550,U001874,FASHION-L,4120
T00003551,U006380,FASHION-L,16460
T00003552,U005747,FASHION-L,17980
T00003553,U009697,GOODS-L,830
T00003554,U007324,FASHION-L,19690
T00003555,U010189,GOODS-L,840
T00003556,U010017,FASHION-L,2490
T00003557,U003205,FASHION-L,25930
T00003558,U003563,FASHION-L,3810
T00003559,U008363,FASHION-H,27970
T00003560,U000040,FASHION-L,2670
T00003561,U009926,GOODS-H,94540
T00003562,U001238,FASHION-L,4190
T00003563,U006844,FASHION-L,16840
T00003564,U009605,FASHION-L,4150
T00003565,U007866,FASHION-H,21420
T00003566,U001124,FASHION-L,4060
T00003567,U002251,FASHION-L,2040
T00003568,U002008,GOODS-L,960
T00003569,U006121,GOODS-L,940
T00003570,U000531,GOODS-L,1020
T00003571,U008109,GOODS-L,1300
T00003572,U005255,FASHION-L,4000
T00003573,U000802,FASHION-H,97980
T00003574,U002077,GOODS-L,20510
T00003575,U000947,FASHION-H,88790
T00003576,U007051,FASHION-L,22690
T00003577,U009565,GOODS-L,940
T00003578,U009970,FASHION-L,3500
T00003579,U003073,FASHION-H,14540
T00003580,U002752,FASHION-H,91480
T00003581,U000841,FASHION-H,26270
T00003582,U008758,FASHION-L,2200
T00003583,U008842,GOODS-L,1000
T00003584,U000634,FASHION-H,17930
T00003585,U008273,FASHION-L,2490
T00003586,U001683,FASHION-L,1530
T00003587,U008888,FASHION-L,3890
T00003588,U005118,GOODS-L,1130
T00003589,U004996,GOODS-L,950
T00003590,U003348,FASHION-L,2320
T00003591,U005662,FASHION-L,1720
T00003592,U000697,FASHION-L,2300
T00003593,U001697,FASHION-H,24130
T00003594,U003818,FASHION-L,2610
T00003595,U003833,GOODS-L,20700
T00003596,U008114,FASHION-L,3940
T00003597,U010132,FASHION-L,2450
T00003598,U000449,GOODS-L,1150
T00003599,U007844,GOODS-L,1010
T00003600,U009734,FASHION-L,4090
T00003601,U007533,FASHION-H,17890
T00003602,U004023,FASHION-L,2640
T00003603,U004198,GOODS-L,890
T00003604,U001410,FASHION-L,24020
T00003605,U008879,GOODS-L,19780
T00003606,U009537,GOODS-L,19800
T00003607,U000995,FASHION-L,3690
T00003608,U005715,FASHION-L,14720
T00003609,U000588,FASHION-L,2770
T00003610,U009360,GOODS-L,790
T00003611,U006645,FASHION-L,2030
T00003612,U005601,FASHION-L,15540
T00003613,U006167,GOODS-L,860
T00003614,U007658,GOODS-L,1210
T00003615,U002154,GOODS-L,600
T00003616,U001720,FASHION-L,14360
T00003617,U010098,GOODS-L,20350
T00003618,U000769,FASHION-L,2970
T00003619,U001387,FASHION-L,14060
T00003620,U005775,FASHION-L,34210
T00003621,U002438,GOODS-L,19910
T00003622,U003554,FASHION-L,3290
T00003623,U005181,GOODS-L,19500
T00003624,U004433,FASHION-L,15850
T00003625,U007543,GOODS-L,20150
T00003626,U000996,FASHION-L,15910
T00003627,U000621,FASHION-H,82710
T00003628,U006852,GOODS-L,19580
T00003629,U001563,FASHION-L,14300
T00003630,U003853,FASHION-L,3870
T00003631,U004296,FASHION-L,19410
T00003632,U009005,FASHION-L,18760
T00003633,U005374,GOODS-L,20780
T00003634,U006714,GOODS-L,850
T00003635,U009154,GOODS-L,20760
T00003636,U005799,FASHION-L,3310
T00003637,U002796,FASHION-L,2600
T00003638,U008714,GOODS-L,950
T00003639,U004158,FASHION-L,18620
T00003640,U006495,FASHION-H,21210
T00003641,U009460,GOODS-L,990
T00003642,U004592,GOODS-L,1170
T00003643,U009223,FASHION-L,2950
T00003644,U008557,GOODS-L,19730
T00003645,U008734,FASHION-L,2510
T00003646,U007977,FASHION-H,71890
T00003647,U008473,FASHION-H,11890
T00003648,U001460,GOODS-L,1000
T00003649,U001414,FASHION-H,17180
T00003650,U002276,FASHION-L,17750
T00003651,U003214,GOODS-L,1030
T00003652,U008647,GOODS-L,1100
T00003653,U000383,FASHION-L,3160
T00003654,U001667,FASHION-L,13080
T00003655,U007922,FASHION-L,28310
T00003656,U002827,FASHION-L,3190
T00003657,U008937,FASHION-L,4000
T00003658,U000990,GOODS-L,920
T00003659,U000921,GOODS-L,940
T00003660,U009091,GOODS-L,20770
T00003661,U003212,FASHION-L,3660
T00003662,U006978,FASHION-H,97920
T00003663,U008393,FASHION-H,74760
T00003664,U001637,FASHION-H,19430
T00003665,U000430,FASHION-L,18960
T00003666,U010077,GOODS-L,1100
T00003667,U007047,GOODS-L,1100
T00003668,U006782,FASHION-H,29770
T00003669,U001882,GOODS-L,19390
T00003670,U006264,FASHION-L,3070
T00003671,U002962,GOODS-L,1200
T00003672,U001296,FASHION-H,17460
T00003673,U005695,FASHION-H,75040
T00003674,U009442,GOODS-L,19880
T00003675,U006938,GOODS-L,1200
T00003676,U009974,FASHION-L,24570
T00003677,U002592,FASHION-L,4380
T00003678,U002655,FASHION-L,19350
T00003679,U009061,FASHION-L,4130
T00003680,U004837,GOODS-L,1190
T00003681,U010206,FASHION-L,3720
T00003682,U002623,GOODS-L,1020
T00003683,U006812,FASHION-L,3180
T00003684,U006567,FASHION-L,3720
T00003685,U009855,GOODS-L,830
T00003686,U005765,FASHION-L,16040
T00003687,U007752,FASHION-L,28630
T00003688,U002727,FASHION-H,71630
T00003689,U000822,FASHION-L,2850
T00003690,U001623,FASHION-L,28140
T00003691,U002415,FASHION-L,3070
T00003692,U001297,FASHION-L,2680
T00003693,U002096,GOODS-L,20360
T00003694,U000483,FASHION-L,21910
T00003695,U009629,FASHION-L,23750
T00003696,U004849,GOODS-L,810
T00003697,U003144,FASHION-L,2470
T00003698,U007111,FASHION-L,19470
T00003699,U002094,FASHION-L,2930
T00003700,U000039,GOODS-L,840
T00003701,U002010,FASHION-L,3610
T00003702,U001773,FASHION-L,21650
T00003703,U008586,FASHION-L,17780
T00003704,U005237,FASHION-L,2810
T00003705,U005692,FASHION-L,2110
T00003706,U002332,FASHION-L,2020
T00003707,U001358,GOODS-L,20650
T00003708,U006016,FASHION-L,13170
T00003709,U001952,GOODS-L,19690
T00003710,U008858,FASHION-L,26070
T00003711,U004058,FASHION-L,27910
T00003712,U007352,FASHION-L,22620
T00003713,U009455,FASHION-L,3010
T00003714,U002124,GOODS-L,19510
T00003715,U002986,FASHION-L,20040
T00003716,U007675,FASHION-L,3030
T00003717,U008629,FASHION-L,3460
T00003718,U002528,FASHION-L,14350
T00003719,U005326,FASHION-L,3100
T00003720,U006255,FASHION-L,3240
T00003721,U008162,GOODS-L,19690
T00003722,U003378,GOODS-H,80710
T00003723,U002677,GOODS-L,20770
T00003724,U005963,FASHION-L,14130
T00003725,U008816,FASHION-L,4990
T00003726,U006935,FASHION-L,2160
T00003727,U003219,FASHION-L,3610
T00003728,U002599,FASHION-L,2000
T00003729,U003894,FASHION-H,27090
T00003730,U003346,FASHION-L,1720
T00003731,U005067,FASHION-L,3210
T00003732,U010012,FASHION-L,20000
T00003733,U006623,GOODS-L,20690
T00003734,U008289,FASHION-H,19330
T00003735,U007258,FASHION-L,2360
T00003736,U003578,GOODS-L,19420
T00003737,U000812,GOODS-L,1410
T00003738,U004422,FASHION-L,20800
T00003739,U007162,FASHION-L,16790
T00003740,U006716,FASHION-L,2870
T00003741,U002508,GOODS-L,1090
T00003742,U007579,GOODS-H,88740
T00003743,U007559,FASHION-L,2820
T00003744,U006991,FASHION-L,11290
T00003745,U001290,GOODS-L,20080
T00003746,U000977,FASHION-L,22220
T00003747,U005865,FASHION-L,2710
T00003748,U007575,FASHION-L,2960
T00003749,U000931,GOODS-L,1130
T00003750,U007872,FASHION-L,2500
T00003751,U002383,GOODS-L,990
T00003752,U009510,FASHION-L,14780
T00003753,U009311,FASHION-L,2520
T00003754,U005288,GOODS-L,1100
T00003755,U001851,GOODS-L,19450
T00003756,U007477,GOODS-L,1050
T00003757,U005629,FASHION-H,59010
T00003758,U005792,GOODS-L,1240
T00003759,U007030,GOODS-L,820
T00003760,U008590,GOODS-L,800
T00003761,U001651,GOODS-L,890
T00003762,U003225,FASHION-L,2440
T00003763,U004827,FASHION-L,2900
T00003764,U001821,FASHION-L,17190
T00003765,U001727,GOODS-L,640
T00003766,U007780,FASHION-L,3130
T00003767,U005267,GOODS-L,20150
T00003768,U006364,GOODS-L,880
T00003769,U000072,FASHION-L,2850
T00003770,U004624,FASHION-L,21290
T00003771,U007756,FASHION-L,14900
T00003772,U009521,FASHION-L,4440
T00003773,U006501,GOODS-L,1000
T00003774,U002900,FASHION-L,2820
T00003775,U008779,GOODS-L,740
T00003776,U009901,FASHION-H,10560
T00003777,U009165,GOODS-L,1130
T00003778,U009057,FASHION-L,3750
T00003779,U000021,GOODS-H,92390
T00003780,U005104,FASHION-L,2760
T00003781,U009564,FASHION-L,9920
T00003782,U002619,GOODS-L,1040
T00003783,U009251,GOODS-L,560
T00003784,U003612,GOODS-L,20680
T00003785,U007573,FASHION-L,8070
T00003786,U003469,FASHION-H,99250
T00003787,U001819,GOODS-L,920
T00003788,U006145,GOODS-L,20620
T00003789,U000304,FASHION-L,14470
T00003790,U008611,FASHION-L,17480
T00003791,U010081,GOODS-L,20670
T00003792,U004205,GOODS-H,128050
T00003793,U001468,FASHION-L,22070
T00003794,U004034,FASHION-L,14320
T00003795,U008702,FASHION-H,17050
T00003796,U009269,FASHION-H,26590
T00003797,U003148,FASHION-L,2950
T00003798,U002963,FASHION-L,4100
T00003799,U008765,FASHION-L,23110
T00003800,U003863,FASHION-L,2170
T00003801,U008857,FASHION-L,2910
T00003802,U000798,FASHION-L,3060
T00003803,U004164,FASHION-H,87390
T00003804,U001668,FASHION-L,2440
T00003805,U000724,GOODS-L,870
T00003806,U002357,FASHION-L,4340
T00003807,U008834,FASHION-L,14020
T00003808,U004184,FASHION-L,3060
T00003809,U009887,FASHION-L,23020
T00003810,U007608,GOODS-L,20140
T00003811,U000932,GOODS-H,344750
T00003812,U000051,GOODS-L,930
T00003813,U003562,FASHION-H,85750
T00003814,U000505,FASHION-L,22350
T00003815,U010039,FASHION-L,2910
T00003816,U000324,GOODS-H,132630
T00003817,U004636,FASHION-L,2570
T00003818,U005038,FASHION-H,16500
T00003819,U005200,FASHION-L,18210
T00003820,U008193,FASHION-L,3000
T00003821,U001714,GOODS-L,18930
T00003822,U007413,FASHION-L,22310
T00003823,U001876,FASHION-L,12210
T00003824,U009542,FASHION-L,1880
T00003825,U007999,FASHION-L,18200
T00003826,U004413,FASHION-L,2740
T00003827,U001419,FASHION-L,3640
T00003828,U002948,GOODS-L,1000
T00003829,U001696,FASHION-L,4230
T00003830,U005830,GOODS-H,466830
T00003831,U000595,FASHION-L,20100
T00003832,U003006,FASHION-L,20270
T00003833,U007847,FASHION-L,24450
T00003834,U003120,FASHION-L,3460
T00003835,U008496,FASHION-L,18830
T00003836,U000136,FASHION-L,2110
T00003837,U001904,FASHION-H,62680
T00003838,U005226,FASHION-L,11770
T00003839,U004692,FASHION-L,3040
T00003840,U000482,GOODS-L,19620
T00003841,U010026,FASHION-L,4470
T00003842,U002404,GOODS-L,1040
T00003843,U005210,FASHION-L,3810
T00003844,U006893,FASHION-L,23230
T00003845,U000372,FASHION-L,16730
T00003846,U000820,FASHION-H,22610
T00003847,U007908,FASHION-H,85230
T00003848,U001965,FASHION-H,69630
T00003849,U003904,FASHION-L,14010
T00003850,U005628,FASHION-L,2580
T00003851,U004547,FASHION-L,19460
T00003852,U001177,GOODS-L,970
T00003853,U005990,FASHION-L,2640
T00003854,U009215,FASHION-L,1530
T00003855,U004477,FASHION-L,15020
T00003856,U002154,GOODS-L,790
T00003857,U003316,GOODS-L,1080
T00003858,U002248,FASHION-L,19170
T00003859,U006178,FASHION-L,3000
T00003860,U006728,GOODS-L,600
T00003861,U006372,FASHION-L,26660
T00003862,U009546,FASHION-H,2720
T00003863,U000154,FASHION-L,3200
T00003864,U000406,GOODS-L,20890
T00003865,U003071,GOODS-L,1040
T00003866,U000840,GOODS-L,1040
T00003867,U004100,FASHION-L,3200
T00003868,U002708,GOODS-L,780
T00003869,U003516,FASHION-L,2540
T00003870,U002751,FASHION-L,20960
T00003871,U006515,FASHION-L,3900
T00003872,U002503,FASHION-L,3020
T00003873,U002221,FASHION-H,45140
T00003874,U002774,GOODS-L,20490
T00003875,U009874,FASHION-L,2720
T00003876,U009801,FASHION-L,4330
T00003877,U002699,FASHION-L,3480
T00003878,U003116,FASHION-H,15200
T00003879,U000582,GOODS-L,770
T00003880,U007680,GOODS-L,1120
T00003881,U008609,GOODS-L,1190
T00003882,U007936,FASHION-L,3740
T00003883,U009010,FASHION-L,14410
T00003884,U006795,FASHION-L,2380
T00003885,U000972,FASHION-L,2720
T00003886,U005180,FASHION-L,2660
T00003887,U002428,GOODS-L,1140
T00003888,U002707,FASHION-L,2970
T00003889,U003222,GOODS-L,19090
T00003890,U000763,FASHION-L,2830
T00003891,U002153,FASHION-L,3100
T00003892,U008103,GOODS-L,840
T00003893,U001361,FASHION-L,2870
T00003894,U010067,FASHION-L,1990
T00003895,U006816,FASHION-H,78370
T00003896,U000528,FASHION-H,62300
T00003897,U002788,FASHION-L,2390
T00003898,U007786,FASHION-L,18710
T00003899,U001637,FASHION-L,2970
T00003900,U005135,FASHION-L,2930
T00003901,U001297,GOODS-L,800
T00003902,U001060,FASHION-L,2020
T00003903,U006073,GOODS-L,1060
T00003904,U001630,GOODS-H,272050
T00003905,U000186,GOODS-L,20220
T00003906,U009716,GOODS-H,111730
T00003907,U007855,FASHION-L,1770
T00003908,U006547,GOODS-L,20500
T00003909,U006603,GOODS-L,1020
T00003910,U001026,FASHION-L,3080
T00003911,U005520,GOODS-L,19790
T00003912,U003924,FASHION-L,14340
T00003913,U005740,FASHION-L,3760
T00003914,U001784,FASHION-H,23710
T00003915,U000155,FASHION-L,2530
T00003916,U000931,GOODS-L,20200
T00003917,U009562,GOODS-L,900
T00003918,U008045,FASHION-L,3240
T00003919,U008806,FASHION-L,14840
T00003920,U008481,GOODS-L,19510
T00003921,U002337,FASHION-L,3720
T00003922,U005749,FASHION-L,20150
T00003923,U008108,GOODS-L,770
T00003924,U008643,GOODS-L,21270
T00003925,U001444,FASHION-H,62970
T00003926,U003299,FASHION-H,68760
T00003927,U009437,FASHION-H,22680
T00003928,U001568,FASHION-L,21580
T00003929,U003399,FASHION-H,26490
T00003930,U000440,FASHION-L,3910
T00003931,U001907,FASHION-L,3490
T00003932,U000935,FASHION-H,55180
T00003933,U005436,GOODS-L,20700
T00003934,U002374,FASHION-H,24180
T00003935,U005470,GOODS-L,19240
T00003936,U007405,FASHION-L,16880
T00003937,U008207,FASHION-L,11000
T00003938,U002063,FASHION-L,1800
T00003939,U007179,FASHION-H,21890
T00003940,U004024,FASHION-L,3550
T00003941,U007613,GOODS-L,20560
